"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"C11orf24",0.124308031843376,-0.418556429102223,0.051,0.055,1
"RNF125",0.124482411580317,-0.277090858473552,0.227,0.207,1
"XKR8",0.124586059465023,-0.165982586189986,0.096,0.089,1
"KLRB1",0.124823335156574,-0.253233282541669,0.21,0.193,1
"ELMOD3",0.125159818609864,-0.418756787468287,0.083,0.087,1
"ITGA1",0.125446530057203,-0.396729298697496,0.163,0.165,1
"MKL1",0.125489881576305,-0.328404004841207,0.183,0.184,1
"DCUN1D3",0.125491330213995,-0.533741636290142,0.021,0.024,1
"TMEM161A",0.125510759080476,-0.135532276931258,0.057,0.052,1
"ZNF823",0.125611876010348,-0.463418446345418,0.015,0.018,1
"LIAS",0.125617199919159,-0.137369937122001,0.036,0.032,1
"AP1B1",0.125715670171066,-0.368473611875161,0.104,0.109,1
"NSF",0.125933384052185,-0.304052825861832,0.147,0.151,1
"ANO10",0.125975960510337,-0.658219108487049,0.01,0.012,1
"AXIN1",0.126048585986992,-0.588432693943881,0.042,0.045,1
"C15orf40",0.126153126888062,-0.152079068583399,0.124,0.116,1
"SLC43A1",0.12620797863129,-0.490381367953979,0.024,0.027,1
"PTPN22",0.126229504233996,-0.242428834976475,0.508,0.477,1
"CHERP",0.126234910928231,-0.348929866946012,0.186,0.186,1
"FAM76B",0.126301013120736,-0.196810645288918,0.11,0.102,1
"INAFM1",0.126320539310745,-0.402532660788791,0.017,0.019,1
"RNF11",0.126602326238527,-0.116773492907796,0.334,0.309,1
"SRD5A1",0.127399205605236,-0.351590497123905,0.052,0.056,1
"CHD1L",0.127409094386037,-0.179204421265863,0.069,0.064,1
"AGPAT1",0.127474428827137,-0.302898203910176,0.08,0.085,1
"PCGF6",0.127884289895243,-0.262159391879079,0.072,0.066,1
"ALG12",0.128023172235099,-0.157313381848744,0.086,0.08,1
"CRIP2",0.128099826895377,-0.415729988438858,0.037,0.033,1
"SETD5",0.128156604142313,-0.261026720063452,0.226,0.208,1
"TRIM62",0.12876116793176,-0.539724738783991,0.014,0.016,1
"ZNF776",0.128761956234763,-0.647941476519041,0.019,0.021,1
"C4orf27",0.128797437497529,-0.260521218212173,0.074,0.078,1
"TTC13",0.128900605350127,-0.36947817234261,0.06,0.064,1
"LINC01281",0.12917156372523,-0.454122362890534,0.024,0.027,1
"C7orf43",0.129703952251829,-0.325247301076837,0.067,0.061,1
"BET1",0.129738906978754,-0.140275273156107,0.138,0.129,1
"SPIDR",0.129780975732346,-0.260632067576213,0.085,0.079,1
"TRAV22",0.129870688573907,-0.766460257942749,0.012,0.015,1
"RALGPS1",0.130191220789566,-0.136382481925299,0.02,0.017,1
"ARHGEF18",0.130285678820958,-0.36824965333048,0.023,0.026,1
"ATP2B4",0.130547185301513,-0.328979836061077,0.312,0.303,1
"TATDN1",0.130579433238259,-0.123464479061528,0.085,0.079,1
"MIDN",0.130682548121482,-0.438307755116304,0.141,0.128,1
"ARID4B",0.130707975457993,-0.200706084354328,0.596,0.55,1
"FASTK",0.130902444936383,-0.200245606086932,0.183,0.17,1
"ST3GAL2",0.131118434676315,-0.266991844133335,0.045,0.041,1
"AKT1S1",0.131446639385871,-0.239421975533188,0.074,0.079,1
"ZNF280B",0.131842872176952,-0.189163359372375,0.011,0.009,1
"CASP10",0.131860446031665,-0.664355153672208,0.008,0.01,1
"SLC35B3",0.131985552051109,-0.139669081821488,0.065,0.06,1
"MYO1D",0.132033289506134,-0.107262347616486,0.018,0.016,1
"RRP1",0.13213545631061,-0.351179956785791,0.141,0.143,1
"TSC1",0.132248106205396,-0.423431055865903,0.06,0.064,1
"DCTN6",0.132461717200673,-0.423958152554744,0.173,0.173,1
"VPS25",0.132518501304504,-0.273595773380469,0.143,0.147,1
"CSAD",0.13261845127445,-0.536874662328803,0.014,0.016,1
"VARS2",0.132649115499507,-0.487099237016244,0.032,0.035,1
"GALNT1",0.132745882760601,-0.20054335517271,0.075,0.069,1
"BCL2L1",0.132758765766852,-0.121866036473933,0.132,0.138,1
"TP73",0.132837759214992,0.102327071821501,0.021,0.018,1
"XIAP",0.132841168125378,-0.268510503090451,0.122,0.113,1
"ATRX",0.13296541462201,-0.163131221148807,0.422,0.384,1
"ABHD16A",0.133209401875005,-0.14399273970893,0.157,0.146,1
"ZNF664",0.13326826540728,-0.381512662292581,0.119,0.122,1
"AMFR",0.133707212306889,-0.511349269374051,0.053,0.057,1
"ERC1",0.133742774340341,-0.239116787607391,0.07,0.064,1
"RBL1",0.133798265054231,-0.517510258333385,0.054,0.058,1
"RBM10",0.133803415864465,-0.201079077609745,0.191,0.177,1
"GABPB2",0.134169526147652,-0.175771153791437,0.037,0.033,1
"IWS1",0.134447394800634,-0.198916647767917,0.208,0.193,1
"WDYHV1",0.134506425090975,-0.327022627013683,0.028,0.031,1
"GGH",0.134538523711152,-0.328514054142064,0.05,0.054,1
"KSR1",0.134925037301546,-0.538932429210378,0.04,0.043,1
"MSANTD4",0.135125944494297,-0.188893194684297,0.066,0.061,1
"CFAP20",0.135210152224218,-0.139991617036911,0.188,0.175,1
"SPICE1",0.135279410342235,-0.295847521197282,0.052,0.048,1
"GGCT",0.135367710594568,-0.26233035663988,0.12,0.124,1
"AP001258.4",0.135424207867605,-0.288739802966529,0.02,0.022,1
"TMLHE",0.135503743141914,-0.363810803103448,0.027,0.03,1
"CCDC189",0.135804218107165,-0.307663446099961,0.013,0.011,1
"SLC25A16",0.135918118235174,-0.387677030189616,0.046,0.05,1
"PLAA",0.136276826001401,-0.234240425347963,0.175,0.163,1
"ZNF792",0.136307982813155,-0.497186828068398,0.022,0.025,1
"ATG2B",0.136535136718624,-0.450493870985938,0.06,0.064,1
"PLEKHJ1",0.136806219613034,-0.13465421683209,0.257,0.24,1
"HSF2",0.137044240767511,-0.183892540071343,0.052,0.047,1
"MYD88",0.137083911773877,-0.241125156076588,0.229,0.229,1
"NFX1",0.137105925566762,-0.372325252952772,0.091,0.095,1
"IFFO2",0.137119012147909,-0.385145154439829,0.035,0.032,1
"ZSCAN16",0.137135771734919,-0.163069674773798,0.073,0.068,1
"AGBL5",0.137243443115268,-0.481728913436099,0.017,0.02,1
"TFIP11",0.137431560994045,-0.165743098038671,0.24,0.223,1
"KRBOX4",0.137636583362949,-0.125974994329096,0.069,0.064,1
"CNNM3",0.137688738104735,-0.517529286630049,0.053,0.048,1
"FAM188A",0.137835465995742,-0.376283185898196,0.05,0.054,1
"DDX52",0.137886574959202,-0.346304550245364,0.155,0.158,1
"NIPSNAP3A",0.138352233785432,-0.36235225187182,0.042,0.046,1
"RPUSD4",0.138411724872972,-0.365935083009139,0.089,0.093,1
"TEP1",0.138489040637453,-0.357929001351471,0.036,0.04,1
"MRPS18C",0.138544923158611,-0.121076735287033,0.335,0.311,1
"CAMKMT",0.138667447078581,-0.469842484951198,0.041,0.044,1
"QARS",0.138672189994194,-0.276634698904707,0.162,0.165,1
"PAQR4",0.138702877576146,-0.343428595921464,0.022,0.025,1
"DDX49",0.138721389216556,-0.152303208865022,0.2,0.187,1
"NFYC",0.139132436471579,-0.199021879532581,0.255,0.255,1
"SPG20",0.139261913365858,-0.483719607204323,0.039,0.042,1
"SGMS1",0.139535006354127,-0.155565569033285,0.152,0.143,1
"DOCK7",0.13961756877538,-0.161032699238104,0.011,0.01,1
"TMPPE",0.140021345691199,0.124638372607571,0.011,0.009,1
"KIF15",0.140124203780352,-0.397023601240191,0.012,0.014,1
"GGT7",0.140295245163733,-0.705134724896731,0.019,0.022,1
"ACTR3C",0.140876355192797,-0.461629120432687,0.028,0.031,1
"ANKS1B",0.141010022804901,-0.222543932020026,0.043,0.047,1
"UBE2O",0.141183199099057,-0.290851182309313,0.096,0.088,1
"RP11-262H14.3",0.14119363085112,-0.302423942701791,0.023,0.02,1
"TMEM41B",0.141207798757101,-0.301225716884929,0.092,0.085,1
"NT5E",0.141220096503409,-0.290153597356584,0.011,0.013,1
"CCDC127",0.141297211832841,-0.292243605352114,0.111,0.115,1
"ZBTB7A",0.141451238577957,-0.500858631222244,0.15,0.15,1
"ZNF407",0.141554726791353,-0.595733458016731,0.022,0.025,1
"SMNDC1",0.14168887428483,-0.118145860996848,0.328,0.305,1
"ZMYM5",0.142037357785314,-0.186163155301065,0.205,0.191,1
"CLP1",0.142116567673864,-0.353112978345113,0.092,0.095,1
"CORO1C",0.142145478719725,-0.377590818851852,0.052,0.056,1
"HOXB4",0.142236805280461,-0.286819017183777,0.056,0.06,1
"THOC6",0.142457139099825,-0.282480188007845,0.104,0.109,1
"HN1",0.142523829210288,-0.117356435901903,0.624,0.573,1
"MAP7D3",0.142985923873267,-0.408252740511774,0.06,0.064,1
"CREBL2",0.143013476643617,-0.25506376526293,0.139,0.143,1
"SNAPC1",0.143087561824113,-0.11802694463595,0.08,0.075,1
"C19orf66",0.143134354443856,-0.315522386090081,0.311,0.297,1
"ST3GAL3",0.143152195024226,-0.109772221249082,0.015,0.013,1
"ATG4D",0.143197043882906,-0.358481163181349,0.199,0.196,1
"ZNF616",0.143441603959741,-0.499194147004795,0.015,0.017,1
"SIRT5",0.143509954138723,-0.390512760253074,0.026,0.029,1
"SMYD5",0.143744907196897,-0.29788245804334,0.025,0.022,1
"RABGEF1",0.143825195806563,-0.385224266675104,0.086,0.09,1
"KLHL12",0.143924495469815,-0.125152842271862,0.082,0.077,1
"ELP3",0.143991909046047,-0.153593324115725,0.071,0.066,1
"SRRM2",0.14413664195095,-0.162673959025864,0.524,0.476,1
"RP11-495P10.1",0.144296963974619,-0.420065971803093,0.01,0.011,1
"HMGXB3",0.144401556580012,-0.170784971432909,0.142,0.133,1
"BOLA1",0.144448395948216,-0.250848932854951,0.047,0.051,1
"TSHZ1",0.144695738759412,-0.264487675522085,0.082,0.075,1
"HRSP12",0.144848174598881,-0.259182291999084,0.044,0.047,1
"EXOC6",0.144849384480121,-0.144588984585029,0.056,0.051,1
"LINC00116",0.144989686617098,-0.232268311561694,0.198,0.2,1
"KARS",0.145039506034708,-0.199094662044252,0.172,0.161,1
"AMZ2",0.145273682202662,-0.132124180239757,0.23,0.216,1
"HDAC8",0.145289973647308,-0.115474849106076,0.098,0.091,1
"RAB35",0.145350453581284,-0.285326223496792,0.24,0.237,1
"ITFG2",0.145404167929767,-0.215767446784155,0.113,0.105,1
"MRPL35",0.145850758071891,-0.336501178350423,0.092,0.096,1
"ZWINT",0.145917320214328,-0.259861019816982,0.046,0.049,1
"ACBD4",0.145974880134882,-0.130948494342281,0.014,0.012,1
"GRB2",0.14597879672326,-0.122003557520036,0.566,0.524,1
"ZNF461",0.14605019369968,-0.203282563419047,0.023,0.02,1
"ADGRE1",0.146247202601965,-0.116778130284072,0.021,0.019,1
"PABPC4",0.146274790928874,-0.233396004969656,0.25,0.23,1
"APP",0.146348892601924,-0.136621808784018,0.061,0.056,1
"ZNF778",0.146374834248009,-0.206054607513033,0.043,0.039,1
"CARD19",0.146615801634479,-0.1029424117262,0.197,0.186,1
